English Name,Energy (kcal),Total Carbohydrate,Protein,Total Fat,Saturated Fat,Chol,Total Dietary Fiber,Total Sugars,Calcium,Sodium,Restaurant,Item type,main food type,ingredient_category,spicy,sweet,salty,sour,vegetiarian,gluten,milk,egg,fish,crustaceans,price
Premium_Grilled_Chicken_Club_Sandwich,510,44,40,20,7,105,3,9,30,1250,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,36
Premium_Crispy_Chicken_Ranch_BLT_Sandwich,610,57,32,28,6,70,3,11,15,1400,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,36
Premium_Grilled_Chicken_Ranch_BLT_Sandwich,450,43,36,15,0,90,3,9,15,1230,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,36
Bacon_Clubhouse_Crispy_Chicken_Sandwich,750,65,36,38,10,90,4,16,30,1720,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38
Bacon_Clubhouse_Grilled_Chicken_Sandwich,590,51,40,25,8,110,4,14,30,1560,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38
Southern_Style_Crispy_Chicken_Sandwich,430,43,21,19,3,45,2,7,15,910,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,32
McChicken,360,40,14,16,3,35,2,5,10,800,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Bacon_Cheddar_McChicken,480,43,22,24,7,65,2,6,20,1260,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,30
Bacon_Buffalo_Ranch_McChicken,430,41,20,21,5,50,2,6,15,1260,1,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,30
Buffalo_Ranch_McChicken,360,40,14,16,3,35,2,5,15,990,1,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,28
Premium_McWrap_Chicken_&_Bacon_(Crispy_Chicken),630,56,32,32,9,80,3,7,20,1540,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Premium_McWrap_Chicken_&_Bacon_(Grilled_Chicken),480,42,36,19,7,95,3,6,20,1370,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Premium_McWrap_Chicken_&_Ranch_(Crispy_Chicken),610,56,27,31,8,65,3,8,20,1340,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Premium_McWrap_Chicken_&_Ranch_(Grilled_Chicken),450,42,30,18,6,80,3,6,15,1170,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Premium_McWrap_Southwest_Chicken_(Crispy_Chicken),670,68,27,33,8,60,5,12,20,1480,1,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Premium_McWrap_Southwest_Chicken_(Grilled_Chicken),520,55,31,20,6,80,5,10,20,1320,1,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Premium_McWrap_Chicken_Sweet_Chili_(Crispy_Chicken),540,61,23,23,0,50,3,14,8,1260,1,1,1,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Premium_McWrap_Chicken_Sweet_Chili_(Grilled_Chicken),380,47,27,10,3,65,3,12,8,1090,1,1,1,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Chicken_McNuggets_(4_piece),190,12,9,12,2,25,1,0,0,360,1,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Chicken_McNuggets_(6_piece),280,18,13,18,3,40,1,0,2,540,1,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24
Chicken_McNuggets_(10_piece),470,30,22,30,5,65,2,0,2,900,1,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Chicken_McNuggets_(20_piece),940,59,44,59,10,135,3,0,4,1800,1,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68
Chicken_McNuggets_(40_piece),1880,118,87,118,20,265,6,1,8,3600,1,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128
Filet-O-Fish,390,39,15,19,4,40,2,5,15,590,1,1,6,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,22
Premium_Bacon_Ranch_Salad_(without_Chicken),140,10,9,7,0,25,3,4,15,300,1,1,4,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36
Premium_Bacon_Ranch_Salad_with_Crispy_Chicken,380,22,25,21,6,70,2,5,15,860,1,1,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42
Premium_Bacon_Ranch_Salad_with_Grilled_Chicken,220,8,29,8,4,85,2,4,15,690,1,1,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42
Premium_Southwest_Salad_(without_Chicken),140,20,6,0,2,10,6,6,15,150,1,1,4,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36
Premium_Southwest_Salad_with_Crispy_Chicken,450,42,23,22,0,50,7,12,15,850,1,1,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42
Premium_Southwest_Salad_with_Grilled_Chicken,290,28,27,8,0,70,7,10,15,680,1,1,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42
Chipotle_BBQ_Snack_Wrap_(Crispy_Chicken),340,37,14,15,0,30,1,8,10,780,1,3,6,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Chipotle_BBQ_Snack_Wrap_(Grilled_Chicken),260,30,16,8,0,40,1,7,10,700,1,3,6,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Honey_Mustard_Snack_Wrap_(Crispy_Chicken),330,34,14,15,0,35,1,3,10,730,1,3,6,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Honey_Mustard_Snack_Wrap_(Grilled_Chicken),250,27,16,8,0,45,1,2,10,650,1,3,6,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Ranch_Snack_Wrap_(Crispy_Chicken),360,32,15,20,5,40,1,3,10,810,1,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Ranch_Snack_Wrap_(Grilled_Chicken),280,25,16,13,0,45,1,2,10,720,1,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Small_French_Fries,230,30,2,11,0,0,2,0,0,130,1,3,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12
Medium_French_Fries,340,44,4,16,0,0,4,0,2,190,1,3,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,14
Large_French_Fries,510,67,6,24,0,0,5,0,2,290,1,3,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,16
Kids_French_Fries,110,15,1,5,1,0,1,0,0,65,1,3,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10
Side_Salad,20,4,1,0,0,0,1,2,2,10,1,3,6,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Apple_Slices,15,4,0,0,0,0,0,3,2,0,1,3,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Fruit_'n_Yogurt_Parfait,150,30,4,2,1,5,1,23,10,70,1,5,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12
Baked_Apple_Pie,250,32,2,13,7,0,4,13,2,170,1,5,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10
Chocolate_Chip_Cookie,160,21,2,8,0,10,1,15,2,90,1,5,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8
Oatmeal_Raisin_Cookie,150,22,2,6,0,10,1,13,2,135,1,5,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8
Kids_Ice_Cream_Cone,45,7,1,0,1,5,0,6,4,20,1,5,6,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8
Hot_Fudge_Sundae,330,53,8,9,7,25,1,48,25,170,1,5,6,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12
Hot_Caramel_Sundae,340,60,7,8,5,30,0,43,25,150,1,5,6,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12
Strawberry_Sundae,280,49,6,6,4,25,0,45,20,85,1,5,6,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12
Coca-Cola_Classic_(Small),140,39,0,0,0,0,0,39,0,0,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Coca-Cola_Classic_(Medium),200,55,0,0,0,0,0,55,0,5,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Coca-Cola_Classic_(Large),280,76,0,0,0,0,0,76,0,5,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Coca-Cola_Classic_(Child),100,28,0,0,0,0,0,28,0,0,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Diet_Coke_(Small),0,0,0,0,0,0,0,0,0,10,1,2,6,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Diet_Coke_(Medium),0,0,0,0,0,0,0,0,0,20,1,2,6,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Diet_Coke_(Large),0,0,0,0,0,0,0,0,0,35,1,2,6,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Diet_Coke_(Child),0,0,0,0,0,0,0,0,0,15,1,2,6,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Sprite_(Small),140,37,0,0,0,0,0,37,0,30,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Sprite_(Medium),200,54,0,0,0,0,0,54,0,45,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Sprite_(Large),280,74,0,0,0,0,0,74,0,60,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Sprite_(Child),100,27,0,0,0,0,0,27,0,25,1,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8
1%_Low_Fat_Milk_Jug,100,12,8,0,0,10,0,12,30,125,1,2,6,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10
Fat_Free_Chocolate_Milk_Jug,130,23,9,0,0,5,1,22,30,135,1,2,6,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12
Minute_Maid_100%_Apple_Juice_Box,80,21,0,0,0,0,0,19,10,15,1,2,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Minute_Maid_Orange_Juice_(Small),150,34,2,0,0,0,0,30,2,0,1,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Minute_Maid_Orange_Juice_(Medium),190,44,3,0,0,0,0,39,4,0,1,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Minute_Maid_Orange_Juice_(Large),280,65,4,0,0,0,0,58,4,5,1,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Dasani_Water_Bottle,0,0,0,0,0,0,0,0,0,0,1,2,6,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Iced_Tea_(Small),0,0,0,0,0,0,0,0,0,10,1,2,6,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Iced_Tea_(Medium),0,0,0,0,0,0,0,0,0,10,1,2,6,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Iced_Tea_(Large),0,0,0,0,0,0,0,0,0,15,1,2,6,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Iced_Tea_(Child),0,0,0,0,0,0,0,0,0,5,1,2,6,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Sweet_Tea_(Small),150,36,1,0,0,0,0,36,0,10,1,2,6,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Sweet_Tea_(Medium),180,45,1,0,0,0,0,45,0,10,1,2,6,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Sweet_Tea_(Large),220,54,1,0,0,0,0,54,0,10,1,2,6,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Sweet_Tea_(Child),110,27,0,0,0,0,0,27,0,5,1,2,6,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Coffee_(Small),0,0,0,0,0,0,0,0,0,0,1,2,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Coffee_(Medium),0,0,0,0,0,0,0,0,0,0,1,2,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Coffee_(Large),0,0,0,0,0,0,0,0,0,0,1,2,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Latte_(Small),170,15,9,9,5,25,1,12,30,115,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Latte_(Medium),210,18,11,10,6,30,1,15,35,140,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Latte_(Large),280,24,15,14,8,40,1,20,50,180,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Caramel_Latte_(Small),270,40,9,9,5,25,1,38,30,115,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Caramel_Latte_(Medium),340,50,11,10,6,30,1,48,35,140,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Caramel_Latte_(Large),430,62,15,14,8,40,1,59,50,180,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Hazelnut_Latte_(Small),270,40,9,9,5,25,1,38,30,115,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Hazelnut_Latte_(Medium),330,50,11,10,6,30,1,47,35,140,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Hazelnut_Latte_(Large),430,62,15,14,8,40,1,58,50,180,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
French_Vanilla_Latte_(Small),260,38,9,9,5,25,1,36,30,115,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
French_Vanilla_Latte_(Medium),330,48,11,10,6,30,1,45,35,140,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
French_Vanilla_Latte_(Large),420,60,15,14,8,40,1,56,50,190,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Latte_with_Sugar_Free_French_Vanilla_Syrup_(Small),210,24,9,9,5,25,1,12,30,150,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Latte_with_Sugar_Free_French_Vanilla_Syrup_(Medium),260,29,12,10,6,30,1,15,35,190,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Latte_with_Sugar_Free_French_Vanilla_Syrup_(Large),330,37,15,14,8,40,2,20,50,240,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Nonfat_Latte_(Small),100,15,10,0,0,5,1,13,30,110,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Nonfat_Latte_(Medium),130,19,12,0,0,5,1,16,40,135,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Nonfat_Latte_(Large),170,25,16,0,0,10,1,21,50,180,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Nonfat_Caramel_Latte_(Small),200,41,10,0,0,5,1,39,30,110,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Nonfat_Caramel_Latte_(Medium),250,51,12,0,0,5,1,48,40,135,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Nonfat_Caramel_Latte_(Large),310,63,16,0,0,10,1,59,50,180,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Nonfat_Hazelnut_Latte_(Small),200,40,10,0,0,5,1,38,30,110,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Nonfat_Hazelnut_Latte_(Medium),250,51,12,0,0,5,1,48,40,135,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Nonfat_Hazelnut_Latte_(Large),310,63,16,0,0,10,1,59,50,180,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Nonfat_French_Vanilla_Latte_(Small),190,39,10,0,0,5,1,37,30,115,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Nonfat_French_Vanilla_Latte_(Medium),240,49,12,0,0,5,1,46,40,140,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Nonfat_French_Vanilla_Latte_(Large),300,60,16,0,0,10,1,56,50,180,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Nonfat_Latte_with_Sugar_Free_French_Vanilla_Syrup_(Small),140,24,10,0,0,5,1,13,30,150,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Nonfat_Latte_with_Sugar_Free_French_Vanilla_Syrup_(Medium),170,30,12,0,0,5,1,16,40,180,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Nonfat_Latte_with_Sugar_Free_French_Vanilla_Syrup_(Large),220,38,16,0,0,10,2,21,50,240,1,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Mocha_(Small),340,49,10,11,7,35,2,42,30,150,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Mocha_(Medium),410,60,13,14,8,40,2,53,40,190,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Mocha_(Large),500,72,16,17,10,50,2,63,50,240,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Mocha_with_Nonfat_Milk_(Small),270,49,11,0,2,15,2,43,35,150,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Mocha_with_Nonfat_Milk_(Medium),330,60,13,0,2,15,2,53,40,190,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Mocha_with_Nonfat_Milk_(Large),390,73,17,4,0,20,2,64,50,240,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Caramel_Mocha_(Small),320,45,10,11,7,35,1,40,30,170,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Caramel_Mocha_(Medium),390,55,12,14,8,40,1,50,40,220,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Caramel_Mocha_(Large),480,66,16,17,10,50,1,60,50,270,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26
Nonfat_Caramel_Mocha_(Small),250,45,10,0,2,15,1,41,35,170,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Nonfat_Caramel_Mocha_(Medium),310,56,13,0,2,15,1,51,40,210,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24
Nonfat_Caramel_Mocha_(Large),370,67,17,0,0,20,1,61,50,270,1,2,6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26
Hot_Chocolate_(Small),360,50,11,13,8,40,1,45,40,180,1,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Hot_Chocolate_(Medium),440,61,14,16,9,50,1,56,45,220,1,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Hot_Chocolate_(Large),540,73,17,20,12,60,1,68,60,280,1,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Hot_Chocolate_with_Nonfat_Milk_(Small),280,50,12,0,2,15,1,46,40,180,1,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Hot_Chocolate_with_Nonfat_Milk_(Medium),340,61,14,0,2,15,1,57,50,220,1,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20
Hot_Chocolate_with_Nonfat_Milk_(Large),400,74,19,0,0,20,1,69,60,280,1,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22
Regular_Iced_Coffee_(Small),140,23,1,0,3,15,0,22,4,35,1,2,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Regular_Iced_Coffee_(Medium),190,31,1,7,0,25,0,30,4,50,1,2,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Regular_Iced_Coffee_(Large),270,47,2,9,6,35,0,45,8,75,1,2,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Caramel_Iced_Coffee_(Small),130,22,1,0,3,15,0,21,4,35,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Caramel_Iced_Coffee_(Medium),180,29,1,7,0,25,0,28,4,50,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16
Caramel_Iced_Coffee_(Large),260,43,2,9,6,35,0,42,6,65,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Hazelnut_Iced_Coffee_(Small),130,21,1,0,3,15,0,20,4,35,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Hazelnut_Iced_Coffee_(Medium),180,29,1,7,0,25,0,28,4,50,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16
Hazelnut_Iced_Coffee_(Large),250,43,2,9,6,35,0,41,8,75,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
French_Vanilla_Iced_Coffee_(Small),120,20,1,0,3,15,0,19,4,40,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14
French_Vanilla_Iced_Coffee_(Medium),170,27,1,7,0,25,0,26,4,55,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16
French_Vanilla_Iced_Coffee_(Large),240,41,2,9,6,35,0,39,8,80,1,2,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
